
X-Axis: Magnitude
Y-Axis: Cumulative Rate (per yr)
Number of Data Sets: 4


DATASET #1

     Name: Participation
   Points: 40
     Info: Arbitrary Incremental Magnitude Frequency Dististribution

Data[x,y]:
5.0	  0.001669157
5.1	  0.001669157
5.2	  0.001669157
5.3	  0.001669157
5.4	  0.001669157
5.5	  0.001669157
5.6	  0.001669157
5.7	  0.001669157
5.8	  0.001669157
5.9	  0.001669157
6.0	  0.001669157
6.1	  0.001669157
6.2	  0.001669157
6.3	  0.001669157
6.4	  0.001669157
6.5	  0.001669157
6.6	  0.001669157
6.7	  0.001669157
6.8	  0.001669157
6.9	  0.0014877925
7.0	  0.0014877925
7.1	  0.0014877925
7.2	  0.0014016104
7.3	  0.0013116725
7.4	  0.0011776532
7.5	  0.0011223025
7.6	  6.9746753E-4
7.7	  3.0876993E-4
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0



DATASET #2

     Name: Nucleation
   Points: 40
     Info: Sum of these Incremental Mag-Freq Dists

Data[x,y]:
5.0	  3.6749605E-4
5.1	  3.6749605E-4
5.2	  3.6749605E-4
5.3	  3.6749605E-4
5.4	  3.6749605E-4
5.5	  3.6749605E-4
5.6	  3.6749605E-4
5.7	  3.6749605E-4
5.8	  3.6749605E-4
5.9	  3.6749605E-4
6.0	  3.6749605E-4
6.1	  3.6749605E-4
6.2	  3.6749605E-4
6.3	  3.6749605E-4
6.4	  3.6749605E-4
6.5	  3.6749605E-4
6.6	  3.6749605E-4
6.7	  3.6749605E-4
6.8	  3.6749605E-4
6.9	  2.7992768E-4
7.0	  2.7992768E-4
7.1	  2.7992768E-4
7.2	  2.570824E-4
7.3	  2.2763232E-4
7.4	  1.90216E-4
7.5	  1.7796506E-4
7.6	  9.883933E-5
7.7	  4.095963E-5
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0



DATASET #3

     Name: Available Ruptures
   Points: 40
     Info: null

Data[x,y]:
5.05	  0.0
5.15	  0.0
5.25	  0.0
5.35	  0.0
5.45	  0.0
5.55	  0.0
5.65	  0.0
5.75	  0.0
5.85	  0.0
5.95	  0.0
6.05	  0.0
6.15	  0.0
6.25	  0.0
6.35	  0.0
6.45	  0.0
6.55	  2.0
6.65	  0.0
6.75	  2.0
6.85	  2.0
6.95	  4.0
7.05	  4.0
7.15	  10.0
7.25	  14.0
7.35	  23.0
7.45	  40.0
7.55	  68.0
7.65	  84.0
7.75	  36.0
7.85	  0.0
7.95	  0.0
8.05	  0.0
8.15	  0.0
8.25	  0.0
8.35	  0.0
8.45	  0.0
8.55	  0.0
8.65	  0.0
8.75	  0.0
8.85	  0.0
8.95	  0.0



DATASET #4

     Name: Utilized Ruptures
   Points: 40
     Info: null

Data[x,y]:
5.05	  0.0
5.15	  0.0
5.25	  0.0
5.35	  0.0
5.45	  0.0
5.55	  0.0
5.65	  0.0
5.75	  0.0
5.85	  0.0
5.95	  0.0
6.05	  0.0
6.15	  0.0
6.25	  0.0
6.35	  0.0
6.45	  0.0
6.55	  0.0
6.65	  0.0
6.75	  0.0
6.85	  2.0
6.95	  0.0
7.05	  0.0
7.15	  5.0
7.25	  8.0
7.35	  12.0
7.45	  22.0
7.55	  49.0
7.65	  54.0
7.75	  29.0
7.85	  0.0
7.95	  0.0
8.05	  0.0
8.15	  0.0
8.25	  0.0
8.35	  0.0
8.45	  0.0
8.55	  0.0
8.65	  0.0
8.75	  0.0
8.85	  0.0
8.95	  0.0


